Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,State,City,Area,Pincode,Order_Date,Delivery_Date,Product_ID,Product_Name,Category,Sub_Category,Brand,Item_Weight,Item_MRP,Selling_Price,Discount_Percentage,Quantity,Total_Amount,Payment_Method,Delivery_Status,Delivery_Time_Minutes,Customer_Rating,Feedback,Stock_Availability,Order_Status
ORD103668,CUST6190,Bhavna Bora,43,Female,Maharashtra,PUNE,Dadar,42299,19-08-2024,21-08-2024,P942,Soft Drink,Beverages,Beverages, Coca-Cola ,0.35,510,394,23,1,394,UPI,Delivered,76,3,Damaged item,Out of Stock,Delivered
ORD103796,CUST1145,Panini Shetty,63,Female,Tamil Nadu,Coimbatore,RS Puram,435648,25-12-2024,28-12-2024,P602,Chips,Snacks,Snacks,Lay's,4.88,646,390,40,2,780,UPI,Returned,86,3,Average,Out of Stock,Delivered
ORD101360,CUST3826,Dayita Parmar,79,Male,Karnataka,Mysore,VV Mohalla,136558,24-09-2024,25-09-2024,P214,Chips,Snacks,Snacks,Lay's,0.79,696,553,21,7,3870,UPI,Returned,33,5,Average,Limited,Pending
ORD104174,CUST8630,Mahika Sidhu,28,Male,West Bengal,Kolkata,Park Street,770324,30-01-2025,02-02-2025,P801,Toothpaste,Personal Care,Personal Care,Colgate,1.88,500,391,22,5,1953,CASH ON DELIVERY,Pending,46,2,Average,Out of Stock,Returned
ORD101631,CUST3208, Samesh Kapur ,72,Female,Tamil Nadu,Chennai,Anna Nagar,131865,04-01-2025,04-04-2025,P813,Soft Drink,Beverages,Beverages,Coca-Cola,0.52,735,733,0,8,5867,GOOGLE PAY,Cancelled,15,5,Excellent,In Stock,Cancelled
ORD103218,CUST1358,Urvi Srivastava,68,Other,West Bengal,pune,Park Street,892299,02-06-2025,08-02-2025,P733,Biscuits,Snacks,Snacks, Parle ,0.92,371,303,18,1,303,UPI,Pending,38,2,Good,Limited,Delivered
ORD100149,CUST9067,Robert Barad,62,Male,Gujarat,Surat,Vesu,123097,11-05-2025,11-06-2025,P838,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,2.11,286,267,7,1,267,GOOGLE PAY,Pending,29,1,Average,Out of Stock,Pending
ORD104339,CUST4626,Praneel Dani,48,Other,Tamil Nadu,Coimbatore,Peelamedu,928236,01-08-2025,01-08-2025,P442,Soap,Personal Care,Personal Care,Dove,0.76,482,330,31,1,330,CASH,Cancelled,-5,5,Good,Out of Stock,Cancelled
ORD104402,CUST3349,Siya Dugar,44,Male,Delhi,New Delhi,Rohini,315791,17-11-2025,19-11-2025,P578,Soft Drink,Beverages,Beverages,Coca-Cola,3.1,412,370,10,4,1480,GOOGLE PAY,Cancelled,67,3,Average,In Stock,Returned
ORD102115,CUST4160,Xiti Bal,54,Other,Gujarat,Ahmedabad,Satellite,626167,29-11-2025,02-12-2025,P643,Milk,Dairy,Dairy,Amul,3.8,232,157,32,1,157,UPI,Returned,74,4,Average,Out of Stock,Delivered
ORD104713,CUST7022,Vivaan Sachar,66,Male,Gujarat,Ahmedabad,Navrangpura,348241,02-12-2025,12-06-2025,P149,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,4.73,496,450,9,7,3149,Debit Card,Cancelled,40,1,Excellent,In Stock,Cancelled
ORD103532,CUST2759, Zashil Sangha ,73,Female,Gujarat,Ahmedabad,Satellite,612780,27-02-2024,29-02-2024,P517,Ice Cream,Frozen Food,Frozen Food,Amul,0.84,782,733,6,4,2931,UPI,Pending,89,5,Late delivery,Limited,Delivered
ORD101943,CUST2233,Kalpit Desai,48,Female,Delhi,New Delhi,Dwarka,922354,09-11-2024,09-11-2024,P721,Frozen Peas,Frozen Food,Frozen Food,Safal,0.32,201,177,12,3,530,CASH ON DELIVERY,Delivered,87,2,Average,Limited,Cancelled
ORD101477,CUST1388,Wridesh Dash,59,Male,West Bengal,Kolkata, Howrah ,944786,20-05-2024,24-05-2024,P675,Ice Cream,Frozen Food,Frozen Food,Amul,4.29,768,677,12,3,2030,CASH,Cancelled,42,3,Average,Limited,Cancelled
ORD102119,CUST8889,Ekta Srivastava,31,Male,Telangana,Hyderabad,Madhapur,848217,15-11-2024,18-11-2024,P613,Frozen Peas,Frozen Food,Frozen Food, Safal ,3.34,556,377,32,7,2641,UPI,Pending,28,3,Average,Out of Stock,Cancelled
ORD102429,CUST2422, Rishi Randhawa ,63,Male,Gujarat,Ahmedabad,Satellite,128304,11-04-2024,05-11-2024,P154,Frozen Peas,Frozen Food,Frozen Food,Safal,3.2,637,418,34,7,2924,UPI,Returned,-12,5,Good,In Stock,Cancelled
ORD101530,CUST2731,Yashica Devi,55,Male,Maharashtra,Nagpur,Dharampeth,377795,20-01-2025,21-01-2025,P520,Paneer,Dairy,Dairy,Mother Dairy,3.54,767,619,19,6,3713,CASH,Cancelled,31,1,Late delivery,Limited,Delivered
ORD103698,CUST1843, Osha D’Alia ,55,Male,Karnataka,Bangalore,Whitefield,768430,15-01-2024,16-01-2024,P413,Tea,Beverages,Beverages,Tata Tea,3.85,395,388,2,6,2331,GOOGLE PAY,Returned,35,4,Average,Limited,Cancelled
ORD101079,CUST3599,Tejas Kannan,40,Other,Tamil Nadu,Coimbatore,Peelamedu,568313,05-01-2025,05-03-2025,P600,Toothpaste,Personal Care,Personal Care,Colgate,1.45,82,61,26,3,183,CASH ON DELIVERY,Returned,50,1,Average,In Stock,Cancelled
ORD102890,CUST9444,Wridesh Mand,73,Other,Delhi,New Delhi,Rohini,902930,29-07-2024,08-02-2024,P559,Biscuits,Snacks,Snacks,Parle,3.97,775,692,11,4,2767,UPI,Returned,18,3,Excellent,Limited,Cancelled
ORD101455,CUST9470,Ijaya Dhar,27,Female,Delhi,New Delhi,Saket,673656,14-06-2024,15-06-2024,P548,Ice Cream,Frozen Food,Frozen Food,Amul,0.1,407,355,13,7,2484,CASH,Cancelled,36,3,Average,Limited,Delivered
ORD103542,CUST3329,Teerth Palla,26,Other,Karnataka,Bangalore,Whitefield,831846,22-04-2024,23-04-2024,P801,Cake,Bakery,Bakery,Monginis,3.84,529,327,38,7,2292,Debit Card,Cancelled,65,3,Damaged item,In Stock,Pending
ORD104673,CUST1836,Vanya Oak,79,Female,Tamil Nadu,Coimbatore,Peelamedu,600744,04-12-2024,12-07-2024,P494,Chips,Snacks,Snacks,Lay's,3.75,211,179,15,8,1429,CASH,Pending,-15,3,Good,Limited,Returned
ORD102764,null,Advik Mitter,24,Female,Karnataka,Unknown,Indiranagar,87257,30-10-2024,31-10-2024,P275,Frozen Peas,Frozen Food,Frozen Food,Safal,3.97,406,323,20,8,1488,Unknown,Pending,44,4,Average,Out of Stock,Pending
ORD100731,CUST7277,Jeevika Yadav,76,Male,West Bengal,Kolkata,Salt Lake,40770,15-01-2024,19-01-2024,P256,Ice Cream,Frozen Food,Frozen Food,Amul,0.51,306,252,18,1,252,CASH,Returned,13,3,Good,Out of Stock,Cancelled
ORD104261,CUST7391,Kabir Saha,36,Female,Delhi,New Delhi,Dwarka,357076,12-06-2024,06-12-2024,P859,Atta,Grocery,Grocery,Aashirvaad,3.72,26,25,7,5,123,UPI,Returned,9,3,Excellent,In Stock,Delivered
ORD102123,CUST4166,Faras Gandhi,75,Male,Tamil Nadu,Chennai,T Nagar,792203,04-05-2025,05-07-2025,P576,Sugar,Grocery,Grocery,Madhur,4.47,774,670,13,1,670,GPAY,Cancelled,74,4,Damaged item,Limited,Cancelled
ORD101047,CUST1036,Charita Sawhney,58,Female,Delhi,New Delhi,Dwarka,362702,08-07-2025,07-09-2025,P281,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,2.61,672,616,8,1,616,UPI,Cancelled,45,2,Late delivery,Out of Stock,Pending
ORD101496,CUST1148,Forum Chandran,60,Female,Telangana,pune,Gachibowli,632660,15-02-2025,16-02-2025,P932,Atta,Grocery,Grocery,Aashirvaad,3.8,178,172,3,1,172,GPAY,Cancelled,86,1,Damaged item,Limited,Returned
ORD102797,CUST8887,Jason Bera,63,Female,Maharashtra,Nagpur,Sitabuldi,29002,22-05-2024,25-05-2024,P661,Soft Drink,Beverages,Beverages,Coca-Cola,2.15,160,116,28,8,925,CASH,Returned,27,1,Damaged item,In Stock,Cancelled
ORD103856,CUST2962,Vamakshi Mishra,80,Other,Delhi,New Delhi, Dwarka ,973536,15-05-2025,19-05-2025,P761,Soft Drink,Beverages,Beverages,Coca-Cola,1.34,334,246,26,6,1477,UPI,Delivered,18,1,Late delivery,Out of Stock,Pending
ORD101132,null,Ekiya Baral,48,Female,West Bengal,Unknown,Park Street,532641,23-12-2024,24-12-2024,P501,Shampoo,Personal Care,Personal Care,Clinic Plus,2.22,406,323,30,5,1488,Unknown,Pending,71,3,Average,In Stock,Pending
ORD102498,CUST2913,Hitesh Pandit,46,Male,Karnataka,Bangalore,Indiranagar,564679,04-07-2024,10-04-2024,P535,Ice Cream,Frozen Food,Frozen Food,Amul,4.04,61,42,31,1,341,CASH ON DELIVERY,Returned,24,3,Average,Limited,Delivered
ORD100059,CUST9576,Upma Om,84,Female,Maharashtra,Pune,Wakad,58363,23-04-2024,26-04-2024,P657,Bread,Bakery,Bakery,Britannia,2.59,513,426,17,1,426,CASH,Delivered,18,4,Good,Limited,Returned
ORD104679,CUST6676,Yachana Babu,77,Female,Telangana,Hyderabad,Banjara Hills,426750,03-02-2024,06-02-2024,P921,Milk,Dairy,Dairy,Amul,0.17,93,92,1,7,642,GOOGLE PAY,Pending,56,3,Damaged item,In Stock,Delivered
ORD102887,CUST5733,Zehaan Cheema,22,Female,Delhi,New Delhi,Saket,914872,02-03-2025,02-03-2025,P650,Curd,Dairy,Dairy,Britannia,4.48,174,109,37,4,438,CASH,Pending,2,2,Average,In Stock,Returned
ORD104925,CUST2481,Vanya Muni,51,Female,Telangana,Hyderabad,Madhapur,152685,01-01-2025,01-01-2025,P494,Chips,Snacks,Snacks,Lay's,4.74,321,251,22,6,1506,UPI,Pending,10,1,Excellent,Out of Stock,Delivered
ORD104206,CUST6425,Vedant Thakur,61,Male,Maharashtra,Pune,Wakad,160696,08-02-2025,08-05-2025,P368,Juice,Beverages,Beverages,Real,1.04,350,232,34,7,1623,CASH,Delivered,22,3,Average,Out of Stock,Returned
ORD104862,CUST9314,Sanaya Walla,80,Male,Delhi,Hyderbad,Saket,214716,20-10-2024,21-10-2024,P599,Cleaner,Household Items,Household Items,Lizol,0.56,577,416,28,6,2494,UPI,Returned,68,2,Excellent,In Stock,Cancelled
ORD102135,CUST1883,Harini Mahajan,48,Male,Maharashtra,Mumbai,Powai,543432,01-02-2025,03-02-2025,P262,Apple,Fruits & Vegetables,Fruits & Vegetables, Kashmir Fresh ,4.82,797,634,-18,3,1902,GPAY,Delivered,86,2,Excellent,Out of Stock,Cancelled
ORD100370,CUST5621,Simon Dugal,30,Male,Delhi,New Delhi,Dwarka,667065,20-03-2025,22-03-2025,P281,Bread,Bakery,Bakery,Britannia,4.11,724,461,36,3,1384,CASH ON DELIVERY,Pending,31,2,Good,Out of Stock,Pending
ORD100404,CUST2377,Lekha Vohra,34,Female,West Bengal,Kolkata,Salt Lake,90702,22-04-2024,23-04-2024,P254,Bread,Bakery,Bakery,Britannia,2.04,717,484,33,1,484,GPAY,Cancelled,78,4,Excellent,Out of Stock,Delivered
ORD101241,CUST9999,Pranav Sagar,76,Male,Delhi,New Delhi,Dwarka,905479,08-08-2025,08-12-2025,P469,Ice Cream,Frozen Food,Frozen Food,Amul,2.35,499,433,13,1,510,GPAY,Cancelled,34,3,Average,In Stock,Delivered
ORD104119,CUST2525,Aryan Suresh,40,Female,Delhi,New Delhi,Dwarka,255798,05-05-2025,05-09-2025,P263,Cleaner,Household Items,Household Items,Lizol,2.16,565,544,4,2,1088,CASH ON DELIVERY,Delivered,27,2,Good,In Stock,Cancelled
ORD103716,null,Unnati Pathak,78,Other,Telangana,Unknown,Gachibowli,864245,13-08-2025,17-08-2025,P357,Bread,Bakery,Bakery,Britannia,3.01,406,323,10,3,1488,Unknown,Pending,18,1,Average,In Stock,Pending
ORD101625,CUST4091,Utkarsh Ratti,72,Male,Telangana,Hyderabad,Gachibowli,765143,25-03-2025,25-03-2025,P807,Shampoo,Personal Care,Personal Care,Clinic Plus,4.82,220,188,15,8,1503,UPI,Pending,57,2,Good,Limited,Returned
ORD101555,CUST6746,Ishwar Mallick,49,Other,Karnataka,Bangalore,Koramangala,601002,14-07-2025,15-07-2025,P407,Chips,Snacks,Snacks,Lay's,2.47,642,477,26,4,1907,UPI,Returned,32,3,Excellent,Limited,Returned
ORD103764,CUST4236,Vivaan Minhas,27,Male,Karnataka,pune,Indiranagar,760267,29-08-2025,31-08-2025,P791,Milk,Dairy,Dairy,Amul,0.81,363,246,32,7,1721,CASH,Delivered,76,3,Average,Out of Stock,Cancelled
ORD104785,CUST3498,Sachi Saini,70,Male,Telangana,Hyderabad,Banjara Hills,169361,05-03-2024,05-05-2024,P713,Namkeen,Snacks,Snacks,Haldiram,1.18,634,591,7,2,1182,UPI,Cancelled,47,3,Good,Out of Stock,Cancelled
ORD102474,CUST3187,Reyansh Chokshi,27,Other,Maharashtra,pune,Dharampeth,560906,14-12-2025,14-12-2025,P364,Soft Drink,Beverages,Beverages,Coca-Cola,3.47,775,492,36,3,1477,CASH ON DELIVERY,Pending,77,1,Average,Limited,Delivered
ORD103517,CUST4517,Yachana Kala,32,Female,Gujarat,Ahmedabad,Navrangpura,232691,19-11-2024,19-11-2024,P276,Toothpaste,Personal Care,Personal Care,Colgate,2.1,83,74,11,3,222,GOOGLE PAY,Pending,32,1,Average,In Stock,Delivered
ORD102530,CUST2985,Oliver Goel,69,Other,Gujarat,Ahmedabad, Satellite ,48278,29-08-2025,29-08-2025,P360,Tea,Beverages,Beverages,Tata Tea,0.11,51,38,25,4,153,Debit Card,Returned,43,1,Excellent,In Stock,Delivered
ORD103389,CUST8041,Udarsh Sangha,69,Other,Tamil Nadu,Chennai,Anna Nagar,800447,09-08-2025,11-08-2025,P704,Cake,Bakery,Bakery,Monginis,4.06,600,383,36,8,3060,UPI,Cancelled,973,2,Average,In Stock,Cancelled
ORD103527,CUST2752,Rehaan Hari,75,Female,Tamil Nadu,Coimbatore,Peelamedu,897806,17-04-2024,21-04-2024,P346,Tea,Beverages,Beverages,Tata Tea,3.35,105,90,14,1,90,Debit Card,Returned,21,4,Damaged item,Out of Stock,Pending
ORD104486,CUST6318,Robert Wadhwa,68,Other,Telangana,Hyderabad,Gachibowli,293449,16-04-2025,20-04-2025,P201,Atta,Grocery,Grocery,Aashirvaad,1.17,245,186,24,7,1305,GPAY,Returned,71,2,Damaged item,Limited,Delivered
ORD101460,CUST7255,Jason Bahl,24,Other,Telangana,Hyderabad,Gachibowli,893406,23-04-2024,27-04-2024,P422,Tea,Beverages,Beverages,Tata Tea,1.92,649,570,12,6,3418,UPI,Delivered,25,5,Average,In Stock,Pending
ORD104359,CUST6014,Suhani Bobal,36,Female,Maharashtra,Nagpur,Dharampeth,946947,02-06-2025,08-02-2025,P385,Curd,Dairy,Dairy,Britannia,2.91,665,439,34,3,1318,GPAY,Delivered,29,5,Late delivery,Limited,Pending
ORD101769,CUST2876,Maanas Bhargava,29,Female,Karnataka,Mysore,Gokulam,480294,22-03-2025,24-03-2025,P947,Bread,Bakery,Bakery,Britannia,1.74,546,344,37,5,1722,UPI,Cancelled,73,3,Average,In Stock,Cancelled
ORD100597,CUST3769,Amaira Sheth,24,Other,West Bengal,pune,Salt Lake,184652,30-06-2024,07-04-2024,P363,Ice Cream,Frozen Food,Frozen Food,Amul,2.14,31,24,23,4,96,GPAY,Pending,41,2,Excellent,In Stock,Cancelled
ORD102334,null,Tanay Narasimhan,51,Other,Tamil Nadu,Unknown,Peelamedu,708841,25-10-2024,29-10-2024,P924,Tea,Beverages,Beverages,Tata Tea,1.47,406,323,20,4,1488,Unknown,Pending,13,5,Average,Out of Stock,Pending
ORD103148,CUST4832,Sachi Badal,52,Male,Karnataka,Mysore,Gokulam,501168,07-04-2025,07-04-2025,P472,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,1.79,402,368,8,3,1103,CASH ON DELIVERY,Returned,38,1,Late delivery,Out of Stock,Cancelled
ORD100464,CUST4024,Xavier Patla,29,Male,Delhi,New Delhi,Dwarka,266902,02-04-2024,04-04-2024,P192,Shampoo,Personal Care,Personal Care,Clinic Plus,3.65,645,505,22,3,1391,UPI,Cancelled,18,4,Late delivery,Out of Stock,Delivered
ORD101876,CUST4545,Tarak Rege,20,Female,West Bengal,Kolkata,Howrah,614082,07-04-2024,10-04-2024,P497,Milk,Dairy,Dairy,Amul,4.04,301,245,19,1,245,Debit Card,Pending,42,4,Average,Limited,Pending
ORD101619,CUST1993,Ranveer Dewan,74,Female,Tamil Nadu,Chennai,T Nagar,533390,03-10-2024,06-10-2024,P689,Frozen Peas,Frozen Food,Frozen Food,Safal,3.34,119,92,23,5,460,UPI,Cancelled,49,2,Damaged item,Out of Stock,Delivered
ORD102705,CUST5058,Nidra Lata,71,Male,Delhi,New Delhi,Rohini,471671,07-06-2025,06-08-2025,P926,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,3.21,687,565,18,7,3958,CASH ON DELIVERY,Pending,87,1,Good,Out of Stock,Returned
ORD100901,CUST5612,Nandini Goyal,65,Other,Maharashtra,Pune,Wakad,832715,29-10-2024,31-10-2024,P330,Soap,Personal Care,Personal Care,Dove,2.62,653,648,1,5,3240,UPI,Delivered,85,5,Good,Limited,Returned
ORD104748,CUST9859,Yuvraj Pal,25,Other,Karnataka,Bangalore,Whitefield,937139,05-08-2024,09-08-2024,P653,Soft Drink,Beverages,Beverages,Coca-Cola,1.76,177,122,31,6,729,GOOGLE PAY,Cancelled,84,1,Average,Out of Stock,Delivered
ORD102072,CUST3925,Tejas Yadav,31,Male,Gujarat,Ahmedabad,Navrangpura,96704,04-10-2025,04-10-2025,P854,Chips,Snacks,Snacks,Lay's,2.61,195,176,10,4,706,Debit Card,Cancelled,41,3,Average,Out of Stock,Returned
ORD104098,CUST6562,Yatan Kamdar,32,Other,Delhi,New Delhi,Dwarka,892653,08-11-2025,11-09-2025,P909,Sugar,Grocery,Grocery,Madhur,4.59,117,79,32,8,540,GOOGLE PAY,Delivered,29,1,Average,Limited,Delivered
ORD104399,null,Joshua Dara,51,Female,Karnataka,Unknown,Whitefield,481698,09-01-2025,11-01-2025,P357,Cake,Bakery,Bakery,Monginis,4.31,406,323,7,5,1488,Unknown,Pending,24,2,Average,Limited,Pending
ORD104264,CUST4123,Kai Ghose,21,Female,West Bengal,Kolkata, Howrah ,551003,28-06-2024,01-07-2024,P295,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,0.3,26,16,39,6,94,UPI,Returned,85,3,Good,In Stock,Pending
ORD102287,CUST4769,Rachita Bhagat,58,Other,Delhi,New Delhi,Dwarka,900175,14-08-2024,16-08-2024,P995,Biscuits,Snacks,Snacks,Parle,0.64,164,162,1,1,162,GPAY,Delivered,32,5,Damaged item,Limited,Returned
ORD103014,CUST2658,Charan Saini,60,Female,Tamil Nadu,Coimbatore,RS Puram,824071,18-10-2024,19-10-2024,P987,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,3.69,757,610,19,6,3658,GOOGLE PAY,Delivered,68,4,Average,Out of Stock,Returned
ORD103932,CUST5881,Upma Dave,19,Female,Delhi,New Delhi,Rohini,128306,07-06-2024,10-06-2024,P246,Chips,Snacks,Snacks,Lay's,1.31,366,233,36,4,934,UPI,Returned,29,3,Average,Out of Stock,Returned
ORD103403,CUST3973,Arjun Guha,72,Other,Gujarat,Ahmedabad,Navrangpura,489201,06-07-2025,10-06-2025,P989,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,1.21,556,499,10,2,999,CASH,Returned,52,2,Average,In Stock,Pending
ORD104138,CUST6556,Orinder Khare,67,Male,Karnataka,Mysore,Gokulam,619169,04-07-2025,07-07-2025,P782,Detergent,Household Items,Household Items,Surf Excel,3.81,685,601,12,8,4809,CASH,Returned,45,4,Damaged item,Limited,Pending
ORD100000,CUST7873,Omisha Pathak,13,Male,Gujarat,Ahmedabad,Navrangpura,81495,16-08-2024,17-08-2024,P384,Juice,Beverages,Beverages,Real,4.07,548,524,4,2,1048,UPI,Pending,77,4,Excellent,Out of Stock,Pending
ORD103276,CUST6473,Harinakshi Vala,35,Male,Delhi,New Delhi,Dwarka,834991,24-11-2024,27-11-2024,P503,Juice,Beverages,Beverages,Real,3.56,698,573,18,3,1718,Debit Card,Cancelled,68,3,Late delivery,Out of Stock,Delivered
ORD102355,CUST3023,Priya Khare,30,Male,Gujarat,Surat,Adajan,459361,06-10-2025,13-06-2025,P946,Sugar,Grocery,Grocery,Madhur,0.67,407,345,15,1,345,GPAY,Pending,50,3,Excellent,Out of Stock,Returned
ORD103520,CUST4527,Ishwar Garde,80,Male,Delhi,New Delhi,Dwarka,726957,16-07-2024,20-07-2024,P831,Tea,Beverages,Beverages,Tata Tea,2.76,700,513,27,7,3592,UPI,Returned,59,4,Average,In Stock,Delivered
ORD104608,CUST8544,Nidhi Bhakta,68,Male,Delhi,PUNE,Dwarka,549922,16-09-2025,16-09-2025,P736,Bread,Bakery,Bakery,Britannia,3.63,314,283,10,4,1133,Debit Card,Cancelled,85,5,Late delivery,In Stock,Returned
ORD103570,CUST9195,Nathaniel Ratta,39,Female,Delhi,New Delhi,Saket,320073,28-03-2025,31-03-2025,P229,Cake,Bakery,Bakery,Monginis,1.08,22,16,28,6,94,UPI,Returned,39,3,Average,Out of Stock,Pending
ORD101153,CUST3950,Widisha Kalla,37,Female,Telangana,Hyderabad,Gachibowli,730111,27-11-2025,27-11-2025,P456,Tomato,Fruits & Vegetables,Fruits & Vegetables, Organic India ,1.15,587,437,26,4,1747,GPAY,Delivered,82,5,Damaged item,Limited,Returned
ORD104242,CUST2489,Yutika Vora,52,Female,West Bengal,Kolkata,Salt Lake,146182,13-07-2024,15-07-2024,P188,Ice Cream,Frozen Food,Frozen Food,Amul,2.96,222,135,39,6,812,CASH,Pending,24,1,Average,In Stock,Cancelled
ORD104249,CUST9616,Jeremiah Borde,43,Other,Tamil Nadu,Chennai,Velachery,26920,02-02-2024,05-02-2024,P970,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,0.86,422,338,20,8,2704,UPI,Returned,57,4,Average,In Stock,Returned
ORD100398,CUST5646,Yauvani Samra,32,Other,Gujarat,Surat,Vesu,577395,05-05-2024,05-05-2024,P322,Biscuits,Snacks,Snacks,Parle,0.6,557,494,11,6,2963,GOOGLE PAY,Delivered,57,3,Damaged item,Limited,Returned
ORD103058,CUST9788,Shravya Krishna,26,Female,Delhi,New Delhi,Saket,974946,17-04-2024,19-04-2024,P519,Curd,Dairy,Dairy, Britannia ,4.98,382,272,29,2,545,UPI,Cancelled,60,3,Late delivery,In Stock,Cancelled
ORD102904,CUST4009,Kashish Chaudhary,79,Female,Telangana,Hyderabad,Madhapur,983752,04-05-2025,07-04-2025,P320,Ice Cream,Frozen Food,Frozen Food,Amul,0.81,759,712,6,4,2847,CASH,Delivered,75,1,Average,In Stock,Pending
ORD101726,CUST7962,Nathaniel Sharaf,56,Other,West Bengal,Kolkata,Howrah,357746,02-04-2025,02-05-2025,P671,Frozen Peas,Frozen Food,Frozen Food,Safal,4.17,545,525,4,3,1576,CASH ON DELIVERY,Returned,52,1,Late delivery,In Stock,Cancelled
ORD104568,CUST1833,Avi Mallick,31,Male,Maharashtra,Pune,Baner,669163,19-06-2025,22-06-2025,P727,Namkeen,Snacks,Snacks,Haldiram,2.36,728,594,18,8,4754,UPI,Cancelled,11,1,Average,Limited,Cancelled
ORD103941,CUST1477,Bhavya Agate,60,Male,Maharashtra,Nagpur,Dharampeth,304991,19-03-2025,22-03-2025,P220,Frozen Peas,Frozen Food,Frozen Food,Safal,2.05,188,135,28,6,809,UPI,Returned,11,5,Average,Limited,Returned
ORD104766,CUST4322,George Maharaj,35,Female,Gujarat,Surat,Adajan,141608,26-07-2024,29-07-2024,P834,Biscuits,Snacks,Snacks,Parle,4.15,192,134,30,8,1068,Debit Card,Cancelled,40,3,Late delivery,Out of Stock,Delivered
ORD102376,CUST2420,Brijesh Viswanathan,53,Other,Telangana,Hyderabad,Banjara Hills,111730,08-05-2025,12-05-2025,P347,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,2.83,765,745,3,2,1490,UPI,Returned,57,3,Average,Out of Stock,Cancelled
ORD101720,CUST2224,Aditya Khurana,71,Female,Karnataka,Bangalore,Koramangala,363625,08-08-2024,08-11-2024,P496,Milk,Dairy,Dairy,Amul,0.5,158,148,6,1,148,CASH ON DELIVERY,Pending,8,1,Damaged item,Out of Stock,Pending
ORD100902,CUST1857,Yug Mody,25,Female,Telangana,Hyderabad,Banjara Hills,609114,16-10-2024,18-10-2024,P489,Atta,Grocery,Grocery,Aashirvaad,0.16,785,520,34,7,3640,Debit Card,Returned,71,4,Average,In Stock,Cancelled
ORD101333,null,Oviya Badami,42,Female,Gujarat,Unknown,Vesu,141463,08-12-2024,12-12-2024,P580,Namkeen,Snacks,Snacks,Haldiram,2.74,406,323,25,4,1488,Unknown,Pending,8,2,Average,Limited,Pending
ORD103100,CUST9020,Jason Modi,59,Other,Maharashtra,Nagpur, Dharampeth ,20927,03-05-2025,04-05-2025,P961,Detergent,Household Items,Household Items,Surf Excel,2.68,619,500,19,3,1499,UPI,Returned,86,1,Damaged item,Limited,Returned
ORD104416,CUST4447,Zilmil Thaman,59,Other,Gujarat,Ahmedabad,Navrangpura,615830,25-05-2025,26-05-2025,P387,Atta,Grocery,Grocery,Aashirvaad,2.19,449,281,37,1,281,CASH,Cancelled,76,4,Late delivery,In Stock,Returned
ORD104860,CUST7013,Robert Arya,53,Female,Delhi,New Delhi,Saket,413624,24-03-2025,27-03-2025,P654,Milk,Dairy,Dairy,Amul,3.63,411,275,33,5,1375,UPI,Pending,36,3,Average,In Stock,Pending
ORD100991,CUST7314, Ojas Mukhopadhyay ,23,Female,maharashtra,Chennai, Velachery ,527028,05-04-2024,04-05-2024,P853,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,3.59,422,319,24,6,1916,UPI,Pending,68,4,Good,Out of Stock,Delivered
ORD103956,CUST7353,Vamakshi Venkatesh,50,Female,West Bengal,Kolkata,Salt Lake,253483,09-10-2025,11-10-2025,P493,Sugar,Grocery,Grocery,Madhur,4.1,598,412,31,4,1650,CASH,Delivered,20,3,Average,Limited,Pending
ORD103739,CUST1627,George Majumdar,95,Other,Telangana,Hyderabad,Banjara Hills,773264,26-08-2025,30-08-2025,P604,Frozen Peas,Frozen Food,Frozen Food,Safal,4.07,210,188,10,5,942,CASH ON DELIVERY,Returned,44,4,Damaged item,Limited,Pending
ORD104016,CUST9929,Chatresh Kalla,54,Male,West Bengal,Kolkata,Park Street,16854,12-10-2024,14-10-2024,P781,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,0.5,669,621,7,1,621,Debit Card,Cancelled,42,2,Excellent,Out of Stock,Pending
ORD101776,CUST8956,Gaurang Bala,20,Female,Maharashtra,Pune,Hinjewadi,12925,07-01-2025,05-07-2025,P146,Bread,Bakery,Bakery,Britannia,1.34,298,233,22,8,1863,Debit Card,Delivered,12,3,Late delivery,Limited,Delivered
ORD102795,CUST6911,Raksha Bose,26,Male,Karnataka,Bangalore,Koramangala,82449,23-11-2025,24-11-2025,P220,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,0.95,471,346,27,4,1383,CASH,Delivered,62,3,Average,Limited,Pending
